resource,logical_input,sample,min_eig,projection_frobenius
noncanonical,zero,258,0.0040658557343558445,3.344807105067391e-16
noncanonical,one,258,0.0035745585522986884,5.619659070210024e-16
noncanonical,plus,258,0.012236321316796184,6.151108443160607e-16
noncanonical,plus_i,258,0.004032279998779555,3.92571027166047e-16
noncanonical,zero,259,0.0031920824655343265,1.1563596886800218e-16
noncanonical,one,259,0.007912109101473525,6.076096490290993e-16
noncanonical,plus,259,0.0064007336294970045,2.0409742333312108e-16
noncanonical,plus_i,259,-0.004510889623191508,0.005208726676468786
noncanonical,zero,260,-0.0008746305107485183,0.001009936321644361
noncanonical,one,260,0.0023880633029848396,3.159638215730082e-16
noncanonical,plus,260,0.016061406786235414,6.781624875180951e-16
noncanonical,plus_i,260,0.006386935690179996,2.7588716790290094e-16
noncanonical,zero,261,0.0007664256971965951,4.4701748923837676e-17
noncanonical,one,261,0.0022442724744036868,6.08757900063269e-16
noncanonical,plus,261,0.005002819631769649,1.1240909407957712e-15
noncanonical,plus_i,261,0.006986167622917379,3.1204898108852707e-16
noncanonical,zero,262,0.002817378562028723,1.3287701572334857e-16
noncanonical,one,262,-0.0067124994949698405,0.007750926780712205
noncanonical,plus,262,0.009972920031785355,4.879957243975204e-16
noncanonical,plus_i,262,0.006095603658831279,2.657046634823366e-16
noncanonical,zero,263,0.0049794807465229456,1.1228902027370318e-16
noncanonical,one,263,0.007056653226409493,1.2859568719745627e-15
noncanonical,plus,263,0.012003816137917138,4.0205046843682997e-16
noncanonical,plus_i,263,0.008926992737772487,3.028868917511465e-16
noncanonical,zero,264,0.003038858909849646,2.47582972794938e-17
noncanonical,one,264,0.0014280417877024496,6.113055292923143e-16
noncanonical,plus,264,0.004804986376409809,3.3504759261496936e-16
noncanonical,plus_i,264,0.008539048467014268,8.568867978651209e-16
noncanonical,zero,265,0.004616879352234973,2.236576377441114e-16
noncanonical,one,265,0.006270183430286117,7.884119157037005e-16
noncanonical,plus,265,0.012365245023635733,1.0647770637254948e-16
noncanonical,plus_i,265,0.008272271530450341,6.012840973306612e-16
noncanonical,zero,266,-0.004146600896591149,0.004788082287737566
noncanonical,one,266,-0.004066547083346414,0.004695644106484755
noncanonical,plus,266,0.011605248425046915,5.723312569841372e-16
noncanonical,plus_i,266,0.010010614352805456,4.615051192235658e-16
noncanonical,zero,267,-0.002177852424066387,0.0025147673665800547
noncanonical,one,267,-0.003958570279699863,0.004570963233181523
noncanonical,plus,267,0.008608716123527073,4.2645584371325805e-16
noncanonical,plus_i,267,0.00882479727092888,5.842536048096104e-16
noncanonical,zero,268,0.0020465157057683045,2.2889559587150285e-16
noncanonical,one,268,0.0035494562658198504,7.328857840462625e-16
noncanonical,plus,268,0.007346684688818632,4.477607434433076e-16
noncanonical,plus_i,268,0.004070231947574877,4.368714321436422e-16
noncanonical,zero,269,0.0059637926237333955,1.2459138878618672e-16
noncanonical,one,269,0.003928387176305861,1.7328182797954152e-15
noncanonical,plus,269,0.016134964067185776,2.5575352575085223e-16
noncanonical,plus_i,269,0.008053381530010536,3.792325328401399e-16
noncanonical,zero,270,0.007749544146557954,5.639911373801142e-16
noncanonical,one,270,0.0009022480745036738,6.346232408619141e-16
noncanonical,plus,270,0.004916917425087686,9.053112810688944e-16
noncanonical,plus_i,270,0.008778130145276977,3.575240464465456e-16
noncanonical,zero,271,0.0069629024902472915,1.1856733536980503e-16
noncanonical,one,271,-0.0005808946498395615,0.0006707593649113188
noncanonical,plus,271,0.0075036369092153585,7.406887095732061e-16
noncanonical,plus_i,271,0.0038662173155470303,4.793946263960416e-16
noncanonical,zero,272,0.0012822624013516944,2.268770700415597e-16
noncanonical,one,272,-0.0014317298273768021,0.0016532192024855741
noncanonical,plus,272,0.011298865875678934,3.6994020368180314e-16
noncanonical,plus_i,272,0.007788481117041084,3.267055030558574e-16
noncanonical,zero,273,-0.0015667836222413138,0.0018091658921257246
noncanonical,one,273,0.004283835546046304,7.097985538491392e-16
noncanonical,plus,273,0.006755221459551089,4.840602216821216e-16
noncanonical,plus_i,273,0.0046855783051713215,4.2412658657355695e-16
noncanonical,zero,274,0.0013712194233399908,1.1755391745565386e-16
noncanonical,one,274,0.002803751119779849,4.826951846009421e-16
noncanonical,plus,274,0.01376786706705563,2.745809589701596e-16
noncanonical,plus_i,274,0.012247706526238182,2.4848740632434644e-16
noncanonical,zero,275,0.0029564633176131622,3.337349699026046e-16
noncanonical,one,275,0.004975200283299317,7.871335250598967e-16
noncanonical,plus,275,0.013374426124037646,5.079382459516101e-16
noncanonical,plus_i,275,0.008633236744468451,3.19755466316124e-16
noncanonical,zero,276,0.005137362096065518,2.4421244197237466e-16
noncanonical,one,276,0.0044030907833926625,1.3376884998125532e-15
noncanonical,plus,276,0.01087452219996843,2.0450984592765484e-16
noncanonical,plus_i,276,0.0005123813317881561,1.1557142754788323e-15
noncanonical,zero,277,0.0014401466168397906,5.561016578057716e-16
noncanonical,one,277,0.0030267732788621543,4.596845372310804e-16
noncanonical,plus,277,0.010026400837326217,4.8941851606478635e-16
noncanonical,plus_i,277,0.00048087321203333115,6.69471796330153e-16
noncanonical,zero,278,-0.0012608172274530486,0.0014558663313380537
noncanonical,one,278,0.0032845127440096463,6.20115412033352e-16
noncanonical,plus,278,0.010877685129818532,7.477449280171682e-16
noncanonical,plus_i,278,0.015530722848442329,4.675602730279262e-16
noncanonical,zero,279,-0.005173993183601578,0.005974412714675229
noncanonical,one,279,0.004009704661283349,4.883235030308582e-16
noncanonical,plus,279,0.01085306272418428,9.100396889468239e-16
noncanonical,plus_i,279,0.0009881482473714973,3.5636905734094097e-16
noncanonical,zero,280,0.004823195027548662,2.2430735904677704e-16
noncanonical,one,280,0.009511145509451747,3.9594591298718783e-16
noncanonical,plus,280,0.014283782519527109,7.63910847164033e-16
noncanonical,plus_i,280,0.004730108970951745,4.147191082203093e-16
noncanonical,zero,281,0.004499758322390305,1.621270556044337e-16
noncanonical,one,281,-0.006240914411169051,0.007206387230555926
noncanonical,plus,281,0.006621013266062708,7.742954588519551e-16
noncanonical,plus_i,281,0.003729312311935417,4.118972951754174e-16
noncanonical,zero,282,0.008539954218257968,1.5520256585006186e-16
noncanonical,one,282,0.007338341861969757,3.204699152819713e-16
noncanonical,plus,282,0.0030054770188288607,1.0390314841310312e-15
noncanonical,plus_i,282,0.0073756396079122655,2.744538680439896e-16
noncanonical,zero,283,0.005320514969158196,4.544760316800939e-16
noncanonical,one,283,0.00608352968496251,6.089231524535744e-16
noncanonical,plus,283,0.009583835953522007,5.229644655385166e-16
noncanonical,plus_i,283,0.003810831146256334,4.908355549789941e-16
noncanonical,zero,284,0.004812863060027957,2.287133155945145e-16
noncanonical,one,284,-0.003285492790923327,0.00379376029452037
noncanonical,plus,284,0.01137465046343532,2.784447335471138e-16
noncanonical,plus_i,284,0.005470522068419345,5.018462560024485e-16
noncanonical,zero,285,0.004276896417286139,3.418646441501803e-16
noncanonical,one,285,-0.0014164232246786207,0.001635544660109478
noncanonical,plus,285,0.006955382058568136,8.89271508135337e-16
noncanonical,plus_i,285,0.001239979727289779,4.310831467447673e-16
noncanonical,zero,286,0.002048875896185804,4.454229779026345e-16
noncanonical,one,286,-0.004083573243430799,0.004715304222700598
noncanonical,plus,286,0.007515552098927916,3.6965818614298817e-16
noncanonical,plus_i,286,0.012545457833690047,2.9862321182356323e-16
noncanonical,zero,287,0.001793787350046823,3.3361589698001024e-16
noncanonical,one,287,0.006622637544622339,5.920806522806239e-16
noncanonical,plus,287,0.011550822813803216,3.909257183216774e-16
noncanonical,plus_i,287,0.0006148898632694043,6.482900921522928e-16
noncanonical,zero,288,0.002172971884253505,3.404906153719154e-16
noncanonical,one,288,0.0024981495112276686,6.507659257876262e-16
noncanonical,plus,288,0.011027934615042643,9.961641064650786e-17
noncanonical,plus_i,288,0.01149719466404287,1.778467688360646e-16
noncanonical,zero,289,0.008187401513422649,4.294535617114074e-17
noncanonical,one,289,-0.008539864845436097,0.009860986534711217
noncanonical,plus,289,0.010105857895366426,3.8088341745701873e-16
noncanonical,plus_i,289,0.0035568693117745457,6.626266893073499e-16
noncanonical,zero,290,-0.0031512727245787886,0.0036387763116510147
noncanonical,one,290,0.0022898683251224186,3.6119898387003437e-16
noncanonical,plus,290,0.007822340597244458,3.235108130337466e-16
noncanonical,plus_i,290,0.00762813428606228,3.9543134835043855e-16
noncanonical,zero,291,0.0034863614773757777,2.275142911536269e-16
noncanonical,one,291,0.004093531219939889,3.207903412095782e-16
noncanonical,plus,291,0.011521738043145357,3.4421586882099857e-16
noncanonical,plus_i,291,0.008706573443968541,2.834004103371322e-16
noncanonical,zero,292,0.00672921092651233,1.1322185775583857e-16
noncanonical,one,292,0.004280905580072971,5.99610598664601e-16
noncanonical,plus,292,0.005245997937807071,2.1585311114352764e-16
noncanonical,plus_i,292,0.01092833789688813,3.5285742395349525e-16
noncanonical,zero,293,0.007802989584592789,2.2353596300627896e-16
noncanonical,one,293,0.005252679887818347,4.5927830372598525e-16
noncanonical,plus,293,0.011058271307173618,4.556167907159832e-16
noncanonical,plus_i,293,0.011007889830507111,1.939091872465631e-16
noncanonical,zero,294,0.005539555551408342,5.556435328715733e-16
noncanonical,one,294,0.005874413388059571,2.0186807969719765e-16
noncanonical,plus,294,0.006734097682950882,8.403830012217019e-16
noncanonical,plus_i,294,0.004765333054016503,4.088044352638965e-16
noncanonical,zero,295,0.0062936825426639096,4.447842982992058e-16
noncanonical,one,295,0.002097590251791154,9.960156487880607e-16
noncanonical,plus,295,0.00842621287528293,3.3719419654281703e-16
noncanonical,plus_i,295,0.007034788083355186,6.25862726220799e-16
noncanonical,zero,296,-0.0018376985710360577,0.0021219915293541453
noncanonical,one,296,-0.001054403189947086,0.00121751993110047
noncanonical,plus,296,0.005310718989278683,5.866848726949516e-16
noncanonical,plus_i,296,0.00686244082839259,3.654157017556397e-16
noncanonical,zero,297,0.0025191103397339694,6.713295979923537e-16
noncanonical,one,297,0.004812737979597936,8.064584223282317e-16
noncanonical,plus,297,0.0072019970419457905,7.179560262327615e-16
noncanonical,plus_i,297,0.007276938351872399,3.4449441944137367e-16
noncanonical,zero,298,0.00027447104176026716,3.3465511916037174e-16
noncanonical,one,298,0.000804470198016942,4.818191770856091e-16
noncanonical,plus,298,0.003931060881901458,8.608111893615841e-16
noncanonical,plus_i,298,0.011206896440575253,4.065609536126874e-16
noncanonical,zero,299,0.006855076166303297,2.2366648041172074e-16
noncanonical,one,299,0.004437996961588633,3.438147150350343e-16
noncanonical,plus,299,0.01099563260398054,7.581079000119523e-16
noncanonical,plus_i,299,0.0007118138731828309,5.252822460161907e-16
noncanonical,zero,300,-0.005785219918098737,0.006680196554070948
noncanonical,one,300,0.002198074751128577,8.39670240420138e-16
noncanonical,plus,300,0.007147229156211439,4.679427629468579e-16
noncanonical,plus_i,300,0.013080057720792957,4.1036752890292996e-16
noncanonical,zero,301,0.005595072669004892,2.3181956417742803e-16
noncanonical,one,301,0.0017100757879398086,2.6661887190801436e-16
noncanonical,plus,301,0.009925813186598914,2.4673049508136654e-16
noncanonical,plus_i,301,0.008634051798030645,1.6392448451195172e-16
noncanonical,zero,302,0.0026756449500502716,1.5376937876903933e-16
noncanonical,one,302,0.001022971431716825,9.080163613598942e-16
noncanonical,plus,302,0.0055517424464927925,6.753809237240632e-16
noncanonical,plus_i,302,0.008357738405642603,4.447846088329601e-16
noncanonical,zero,303,0.0032809730667515743,1.2729115303752036e-16
noncanonical,one,303,-0.00205608138620418,0.0023741582836014244
noncanonical,plus,303,0.00552638770833663,6.835008620792804e-16
noncanonical,plus_i,303,0.003597476917900158,2.3110592680209995e-16
noncanonical,zero,304,0.0022468414114714956,1.1362852577735873e-16
noncanonical,one,304,-0.00011475647805907988,0.00013250936699738054
noncanonical,plus,304,0.006179117922293326,1.9115243780830032e-16
noncanonical,plus_i,304,0.012001901990953226,1.0606844663894167e-15
noncanonical,zero,305,-0.00016982969539794108,0.00019610244070885445
noncanonical,one,305,0.005263069546475868,5.606244106902985e-16
noncanonical,plus,305,0.01342720045291797,5.856603028497515e-16
noncanonical,plus_i,305,0.0036210059382980205,4.2129903409182496e-16
noncanonical,zero,306,-0.0002785581340384315,0.00032165122734396267
noncanonical,one,306,0.006563773321297699,5.420632896373838e-16
noncanonical,plus,306,0.010059480475442686,3.8253111074612675e-16
noncanonical,plus_i,306,0.0047324281886319194,9.066158468231095e-16
noncanonical,zero,307,0.0017919283358170286,5.623940501384405e-16
noncanonical,one,307,0.0026171175181359824,4.725525750095792e-16
noncanonical,plus,307,0.006375745140768389,3.43836595786883e-16
noncanonical,plus_i,307,0.008329078334590803,7.128442535036117e-16
noncanonical,zero,308,-0.003945214395778496,0.00455554118682696
noncanonical,one,308,0.006094511347741245,9.874589120945161e-16
noncanonical,plus,308,0.0011240428873096303,2.0940567161044773e-16
noncanonical,plus_i,308,0.007500931881511138,3.9411558757649154e-16
noncanonical,zero,309,0.0010602869188719197,3.3446327869757666e-16
noncanonical,one,309,0.001649705432693714,7.650841619543052e-16
noncanonical,plus,309,0.006580223297667762,7.837948791606732e-16
noncanonical,plus_i,309,0.004792043361523636,2.022869071075846e-16
noncanonical,zero,310,0.007281483431685479,2.3988413481047416e-16
noncanonical,one,310,-0.0014748248215454831,0.0017029810154537482
noncanonical,plus,310,0.004982770444142248,2.967884832348602e-16
noncanonical,plus_i,310,0.011117610791777276,5.299218214530503e-16
noncanonical,zero,311,0.005012193191845198,3.3901862930115052e-16
noncanonical,one,311,0.0055843865710056145,8.781621708748008e-16
noncanonical,plus,311,0.013386386791124584,1.7554977586577763e-16
noncanonical,plus_i,311,0.015064919649283463,5.218765909662123e-16
noncanonical,zero,312,0.0005852573050856031,2.3376404570558316e-16
noncanonical,one,312,0.007278467330748346,4.33623619340768e-16
noncanonical,plus,312,0.006639867039250336,7.658760557211497e-16
noncanonical,plus_i,312,0.010195821754374283,7.788046460973166e-16
noncanonical,zero,313,0.006660792068942903,2.46678427865225e-16
noncanonical,one,313,-0.004551552945607916,0.005255680636754995
noncanonical,plus,313,0.005620908704678681,4.345587263749736e-16
noncanonical,plus_i,313,-0.0001866620692919897,0.0002155387919064212
noncanonical,zero,314,0.0006952710327663025,3.362975635122138e-16
noncanonical,one,314,0.001108861650621254,4.20641248091209e-16
noncanonical,plus,314,0.011253398756266035,2.1175398279520155e-16
noncanonical,plus_i,314,0.005878337360740181,3.244535822794858e-16
noncanonical,zero,315,0.007370604585655706,3.3504661025035015e-16
noncanonical,one,315,0.0042946565108607756,5.459285342629161e-16
noncanonical,plus,315,0.008592013728918326,6.501601684438279e-16
noncanonical,plus_i,315,0.008673002992327787,6.999012687427152e-16
noncanonical,zero,316,0.00493934797307986,7.21262592218539e-17
noncanonical,one,316,0.0031627724621844317,2.7987221157160404e-16
noncanonical,plus,316,0.0040343927176848884,3.727960707227288e-16
noncanonical,plus_i,316,0.0026792388895188757,8.311210706645075e-16
noncanonical,zero,317,0.00030796325210247265,4.475237760705761e-16
noncanonical,one,317,-0.0036424245027613595,0.0042059095343441434
noncanonical,plus,317,0.007348190507530987,6.907831271515418e-16
noncanonical,plus_i,317,0.004979157009222782,4.056295784059843e-16
noncanonical,zero,318,-0.002009717054520651,0.0023206213648451204
noncanonical,one,318,0.0053229246785438614,5.898982115264095e-16
noncanonical,plus,318,0.011032049826803891,5.97944172370239e-16
noncanonical,plus_i,318,0.014651530164416334,1.2322898615932322e-15
noncanonical,zero,319,-0.0028231192603516155,0.0032598573298367
noncanonical,one,319,0.002260000576817285,2.6625338862342753e-16
noncanonical,plus,319,0.007121965651553023,9.238201119753873e-16
noncanonical,plus_i,319,0.012315479519877815,2.855038455579749e-16
noncanonical,zero,320,-0.0009544389848577112,0.0011020912096653347
noncanonical,one,320,0.005348887641570121,6.831605981743488e-16
noncanonical,plus,320,0.011594062088408987,1.3077617661269793e-16
noncanonical,plus_i,320,0.006550683805961548,6.137591027579006e-16
noncanonical,zero,321,-0.003247582693061872,0.0037499854841097783
noncanonical,one,321,0.002411370959714699,1.3084598140435927e-15
noncanonical,plus,321,-0.0007518923980565693,0.0008682105568391345
noncanonical,plus_i,321,0.011240710703229633,3.4910636530039777e-16
noncanonical,zero,322,0.004207074040001973,4.454128702192199e-16
noncanonical,one,322,0.003086965875209048,8.006092713105863e-16
noncanonical,plus,322,0.003042128315863093,1.6741942278982498e-16
noncanonical,plus_i,322,0.003419275503323209,2.1148896793609604e-16
noncanonical,zero,323,0.004792333558323059,3.663640906998011e-17
noncanonical,one,323,-0.0003543682536573171,0.000409189213282587
noncanonical,plus,323,0.01038576948580381,2.975720804973315e-16
noncanonical,plus_i,323,0.0065376432407891795,4.483266048452559e-16
noncanonical,zero,324,0.00479117043614463,5.57232749757654e-16
noncanonical,one,324,0.002299062033477279,6.998080158836045e-16
noncanonical,plus,324,0.01259683766594894,4.4352314356458247e-16
noncanonical,plus_i,324,0.0023033339361103453,5.188418429316644e-16
noncanonical,zero,325,0.003723172410237327,2.2362063402292857e-16
noncanonical,one,325,0.0022509479281309663,1.14752043983625e-15
noncanonical,plus,325,0.007510306275376343,1.2928427864208067e-16
noncanonical,plus_i,325,0.0013893176456426094,3.262202729591575e-16
noncanonical,zero,326,0.001737093585572663,1.3187393079682295e-16
noncanonical,one,326,0.006709833310607206,6.595261612727244e-16
noncanonical,plus,326,0.010119402932076792,2.609501542965359e-16
noncanonical,plus_i,326,0.00131015697320503,1.0631760581806568e-15
noncanonical,zero,327,0.0009562866002408199,4.194391332737884e-17
noncanonical,one,327,0.004822026098291443,4.0431944377860714e-16
noncanonical,plus,327,0.006064291817359645,6.112943762287422e-16
noncanonical,plus_i,327,0.008528389585271676,5.08827249502625e-16
noncanonical,zero,328,-0.0008593530497805083,0.0009922954292395005
noncanonical,one,328,0.003152435552910009,8.967517899612248e-16
noncanonical,plus,328,0.0076279264212083695,1.0849043346501851e-15
noncanonical,plus_i,328,0.007682806428182224,5.802617614430893e-16
noncanonical,zero,329,0.006130539959395005,1.0996568303898707e-16
noncanonical,one,329,0.0035673372902694797,7.008769618392006e-16
noncanonical,plus,329,0.006788170698362577,2.8634499841406075e-16
noncanonical,plus_i,329,0.007892566130914467,8.176885883325263e-16
noncanonical,zero,330,0.005807843560254389,6.665191033415758e-16
noncanonical,one,330,0.004413977790548768,7.899540182417446e-16
noncanonical,plus,330,0.0074628970322239314,2.992134004755862e-16
noncanonical,plus_i,330,0.012009614161032769,2.9154258913916774e-16
noncanonical,zero,331,0.004796221406898491,1.0017097071627392e-15
noncanonical,one,331,0.002467090944757849,5.147961803989387e-16
noncanonical,plus,331,0.013375434504158875,1.770613374081115e-16
noncanonical,plus_i,331,0.008932900780292616,3.7613509542247064e-16
noncanonical,zero,332,0.0019194168602696196,3.818362414978311e-17
noncanonical,one,332,-0.0004414125091970921,0.0005096992620172472
noncanonical,plus,332,0.010801237358844936,4.3695279163952563e-16
noncanonical,plus_i,332,0.011651141066894985,3.158536801708207e-16
noncanonical,zero,333,-0.004940312062008256,0.005704580997762305
noncanonical,one,333,0.007485343603571082,4.652787399636095e-16
noncanonical,plus,333,0.006574332426865229,5.924090988627683e-16
noncanonical,plus_i,333,0.005916650332044102,1.8564707401215083e-16
noncanonical,zero,334,-0.0017395567966720846,0.002008667169658725
noncanonical,one,334,0.001616722867892527,3.325201422019449e-16
noncanonical,plus,334,0.006844109112240786,1.7827818233614868e-16
noncanonical,plus_i,334,0.01126959713949215,6.073940359620277e-16
noncanonical,zero,335,0.004446968653851763,5.571851678029959e-16
noncanonical,one,335,0.002222859473537921,4.1685701161690417e-16
noncanonical,plus,335,0.010777530134109365,7.895916832431496e-16
noncanonical,plus_i,335,0.009365154614547542,4.415305757872945e-16
noncanonical,zero,336,-0.0011878637646619361,0.0013716269285764307
noncanonical,one,336,0.0012665748131210073,4.166844968441227e-16
noncanonical,plus,336,0.005769620834943402,2.33983790657981e-16
noncanonical,plus_i,336,0.008181769315224621,3.785010810789516e-16
noncanonical,zero,337,0.0019878852175076733,3.3402724279963657e-16
noncanonical,one,337,0.005963547849570652,5.539464876875933e-16
noncanonical,plus,337,0.00936543121576866,1.994875429501446e-16
noncanonical,plus_i,337,0.010965005356080372,8.671749098328602e-16
noncanonical,zero,338,0.00469398255834491,1.141413114916487e-16
noncanonical,one,338,0.004755981688482516,8.44578600112648e-16
noncanonical,plus,338,0.007085989569591097,5.703845945688167e-16
noncanonical,plus_i,338,0.00216866219867238,6.303067679823531e-16
noncanonical,zero,339,-0.004480530463492971,0.005173670938419929
noncanonical,one,339,0.0021611418856066784,7.314020462565402e-16
noncanonical,plus,339,0.003413288694377413,6.307110353834191e-16
noncanonical,plus_i,339,0.005737871128175798,4.448458127857555e-16
noncanonical,zero,340,0.005679819396349342,2.485615710536177e-16
noncanonical,one,340,-0.005535738809416105,0.006392120583559991
noncanonical,plus,340,-0.003117687914117151,0.0035999959129294655
noncanonical,plus_i,340,0.004279734101498634,4.242419788376362e-16
noncanonical,zero,341,0.0012815354318198898,6.499500395155799e-17
noncanonical,one,341,0.004408194991523152,4.813194029904708e-16
noncanonical,plus,341,0.010530460400033694,2.451613190279327e-16
noncanonical,plus_i,341,0.00834681634934129,1.7461351159655552e-16
noncanonical,zero,342,-0.0032064410080019272,0.0037024791582210156
noncanonical,one,342,-0.006553438373465937,0.007567258818076362
noncanonical,plus,342,0.01185304456822405,3.4191525266394547e-16
noncanonical,plus_i,342,0.00794290580179682,1.3935030821188638e-16
noncanonical,zero,343,0.006062410980626324,2.3649116239619203e-16
noncanonical,one,343,0.007689491373723493,4.629469220649418e-16
noncanonical,plus,343,0.007726722292039077,4.465647139595119e-16
noncanonical,plus_i,343,0.013380612579801528,8.77405102511287e-16
noncanonical,zero,344,0.0012766251146669387,2.243911169059584e-16
noncanonical,one,344,0.0025188693532262195,4.55576050589507e-16
noncanonical,plus,344,0.004606991777029099,5.577018166623856e-16
noncanonical,plus_i,344,0.009952900239817014,3.5702920761022384e-16
noncanonical,zero,345,-0.0003916821426949961,0.00045227558104345795
noncanonical,one,345,0.0044888453861802475,9.692587083806925e-16
noncanonical,plus,345,0.0035895322438323366,3.6560879957775235e-16
noncanonical,plus_i,345,0.007549267743362497,3.3926721610393313e-16
noncanonical,zero,346,0.0031288744824629045,2.275977694454757e-16
noncanonical,one,346,0.001963861902174591,5.099762485947061e-16
noncanonical,plus,346,0.0036999029738542665,9.484693309436992e-16
noncanonical,plus_i,346,0.00882701237233835,4.0036202542360415e-16
noncanonical,zero,347,0.006366185382904689,1.2224003263618568e-16
noncanonical,one,347,0.0041337979162597155,4.591739909607703e-16
noncanonical,plus,347,0.0037015574550219197,1.6572313047086655e-16
noncanonical,plus_i,347,0.008248099405305895,3.727839623021509e-16
noncanonical,zero,348,0.009104139559813476,1.155592957802667e-16
noncanonical,one,348,-0.009136046717138975,0.010549398062938314
noncanonical,plus,348,0.002566163061838384,6.641572956934975e-16
noncanonical,plus_i,348,0.004713727725448546,1.0199672490714095e-15
noncanonical,zero,349,0.0010826074480433296,2.396378193470286e-16
noncanonical,one,349,0.010356705595980696,8.819933428308316e-16
noncanonical,plus,349,0.009207911539227436,5.053013062131873e-16
noncanonical,plus_i,349,0.004532882073716479,2.878682336648285e-16
noncanonical,zero,350,0.005759148773589648,4.601088326622578e-16
noncanonical,one,350,0.0017228516067716265,6.383874459729353e-16
noncanonical,plus,350,0.011720050635538581,6.354820349015559e-16
noncanonical,plus_i,350,0.0038312031853755604,6.087832175190967e-16
noncanonical,zero,351,0.006611057479724607,2.2415915968780813e-16
noncanonical,one,351,0.0029911259067008796,6.293341517287607e-16
noncanonical,plus,351,0.004028225523718816,4.33713774975815e-16
noncanonical,plus_i,351,0.006938218727613619,6.77067997829678e-16
noncanonical,zero,352,0.006471279353266239,3.35404360116358e-16
noncanonical,one,352,-0.00677072804533421,0.007818163319166878
noncanonical,plus,352,0.007653959945259317,3.405353204295142e-16
noncanonical,plus_i,352,0.01301640876950615,5.21226402801954e-16
noncanonical,zero,353,0.007346337233660221,6.701156742058651e-16
noncanonical,one,353,-0.002050124204262058,0.0023672795224055692
noncanonical,plus,353,0.00849364020186114,6.596575416761495e-16
noncanonical,plus_i,353,0.0120939281158657,7.174388035796819e-16
noncanonical,zero,354,-0.0027482057759314247,0.003173354689045034
noncanonical,one,354,-0.001087781698840844,0.001256062113290453
noncanonical,plus,354,0.00986706580542743,2.938180686084049e-16
noncanonical,plus_i,354,-0.0032485955248110947,0.003751155001475783
noncanonical,zero,355,0.003994118026485124,9.312633999960827e-17
noncanonical,one,355,0.0060625710455102285,6.062351325446935e-16
noncanonical,plus,355,0.011585406106177979,1.245396753712877e-16
noncanonical,plus_i,355,0.007308342928437361,2.992869351185553e-16
noncanonical,zero,356,0.0002725513265029911,4.537405651490448e-16
noncanonical,one,356,0.0006918239654626271,9.091049641599113e-16
noncanonical,plus,356,0.009550610182906098,5.51726101675214e-16
noncanonical,plus_i,356,0.009172350608920925,4.661999750517201e-16
noncanonical,zero,357,0.002451722306678423,4.467338190280617e-16
noncanonical,one,357,-0.007387265395209851,0.008530079328999235
noncanonical,plus,357,0.008750428791852038,4.742082663825301e-16
noncanonical,plus_i,357,0.00729822143675268,2.2452908202342156e-16
noncanonical,zero,358,0.0005178351807360193,3.3761714442625034e-16
noncanonical,one,358,0.004883057403609236,5.386028584974184e-16
noncanonical,plus,358,0.005266599874412703,3.692175641368113e-16
noncanonical,plus_i,358,0.004398984597358039,6.293381115332253e-16
noncanonical,zero,359,0.00459142065832587,4.477932168972001e-16
noncanonical,one,359,0.0068721442402725685,8.678800621479054e-16
noncanonical,plus,359,0.010255848198821823,6.871911314797135e-16
noncanonical,plus_i,359,0.00478047952311909,8.907783935149523e-16
noncanonical,zero,360,0.004136401600103765,1.2165386124553848e-16
noncanonical,one,360,0.008434104439354956,6.853063459404766e-16
noncanonical,plus,360,0.002920897737803921,5.165869182212696e-16
noncanonical,plus_i,360,0.007395183484424123,5.49051627060681e-16
noncanonical,zero,361,0.0026902708500611446,5.596476862279742e-16
noncanonical,one,361,0.0015810249438983483,2.6592736599920765e-16
noncanonical,plus,361,0.0072316150009452546,2.3468827653706277e-16
noncanonical,plus_i,361,0.0072319323024872114,6.212753750123529e-16
noncanonical,zero,362,0.0023966192988273717,1.2449473898669733e-16
noncanonical,one,362,0.00581711246298997,3.178935589504499e-16
noncanonical,plus,362,0.012360127055182777,7.334483055015377e-16
noncanonical,plus_i,362,0.00792814783225129,3.146628918790614e-16
noncanonical,zero,363,-0.011648756822683539,0.013450825774601724
noncanonical,one,363,0.0033157572485331653,5.049594536400736e-16
noncanonical,plus,363,0.011306615857198233,9.209531589974863e-16
noncanonical,plus_i,363,0.0016366829548878684,4.962682210861265e-16
noncanonical,zero,364,0.005306361100052292,2.2448700610206543e-16
noncanonical,one,364,0.003319225562552143,4.084475230959545e-16
noncanonical,plus,364,0.005694413530884746,1.764825385087246e-16
noncanonical,plus_i,364,0.0051577756236738615,3.1469815515671107e-16
noncanonical,zero,365,0.0016214160741817442,4.484434307090375e-16
noncanonical,one,365,0.0025824445287649187,8.494116168400614e-16
noncanonical,plus,365,0.010922480338447754,6.425158990967598e-16
noncanonical,plus_i,365,0.010485437202235973,2.4564815302421355e-16
noncanonical,zero,366,0.004163316047307257,1.5853809059571167e-16
noncanonical,one,366,0.008520015356121666,4.759060204215712e-16
noncanonical,plus,366,0.009808833290325338,2.5463346111872243e-16
noncanonical,plus_i,366,0.009872509849136214,2.39639389036493e-16
noncanonical,zero,367,0.002098808673226665,2.4900609555128035e-16
noncanonical,one,367,-0.006749865843423681,0.0077940737233892134
noncanonical,plus,367,0.006509959019771371,6.490043985131908e-16
noncanonical,plus_i,367,0.011756592648734018,5.380432997903811e-16
