resource,x,m,mode,sample,min_eig,projection_frobenius
canonical,0,0,raw,204,0.005929612959143126,3.1328933079636547e-16
canonical,0,0,recovered,204,0.004143954217834017,2.8978515426395275e-16
canonical,0,0,raw,205,0.014945027793704697,2.649119274358244e-16
canonical,0,0,recovered,205,0.009180645477169973,2.1639328215976572e-16
canonical,0,0,raw,206,0.013756768949941742,3.208075266423285e-16
canonical,0,0,recovered,206,0.00950443122014005,5.132521931970036e-16
canonical,0,0,raw,207,0.017928398667197316,3.539789754057312e-16
canonical,0,0,recovered,207,0.005535152401617847,4.1433946029273203e-16
canonical,0,0,raw,208,0.012618417866142954,2.563204362099731e-16
canonical,0,0,recovered,208,0.011350327044584437,3.683526101075464e-16
canonical,0,0,raw,209,0.00420213816944797,6.151213166630646e-16
canonical,0,0,recovered,209,-0.003263753807535873,0.003768658278699008
canonical,0,0,raw,210,0.015468064807661656,2.590182362257056e-16
canonical,0,0,recovered,210,-0.0025337204540807822,0.002925688372429405
canonical,0,0,raw,211,-0.0010432158592402437,0.001204601914310396
canonical,0,0,recovered,211,0.007541851113256675,1.6772874035602594e-16
canonical,0,0,raw,212,0.0027952117866677662,2.7185737647024294e-16
canonical,0,0,recovered,212,0.011831946601899802,4.85614140953085e-16
canonical,0,0,raw,213,0.00742902235631253,3.785504888494773e-16
canonical,0,0,recovered,213,0.013249336222006908,4.0014340404702443e-16
canonical,0,0,raw,214,0.006844670607347143,5.148129860737593e-16
canonical,0,0,recovered,214,0.007964454648396726,4.087617614443662e-16
canonical,0,0,raw,215,0.017842651942464965,5.09599934041029e-16
canonical,0,0,recovered,215,0.009462153842723508,2.5217712819366685e-16
canonical,0,0,raw,216,0.01571078421870182,4.871670608669386e-16
canonical,0,0,recovered,216,0.014469619043374361,3.592402749077004e-16
canonical,0,0,raw,217,0.012673573825678117,3.1890674857078637e-16
canonical,0,0,recovered,217,0.011434493010738334,4.441065224028235e-16
canonical,0,0,raw,218,-0.0009601990560972977,0.0011087423670267057
canonical,0,0,recovered,218,0.006945728234249118,5.879983340424828e-16
canonical,0,0,raw,219,0.002103467818368173,2.258449078378875e-16
canonical,0,0,recovered,219,0.007178970549923651,2.7474495976454144e-16
canonical,0,0,raw,220,0.013979919088279974,5.492689765231113e-16
canonical,0,0,recovered,220,0.009463675654398084,3.526340190006325e-16
canonical,0,0,raw,221,0.00994199200210558,2.9573734447186974e-16
canonical,0,0,recovered,221,0.011227640839797635,7.361431595488375e-16
canonical,0,0,raw,222,0.004753346283890837,1.9657300002741551e-16
canonical,0,0,recovered,222,0.011768105652497524,6.096529648907296e-16
canonical,0,0,raw,223,0.0036080990334986483,3.122169825688031e-16
canonical,0,0,recovered,223,0.02090183822996913,4.182613101676518e-16
canonical,0,0,raw,224,0.012360650659242632,3.84498264283964e-16
canonical,0,0,recovered,224,0.0039083743654434264,4.661952347241071e-16
canonical,0,0,raw,225,0.009197406149619534,2.4328405095386915e-16
canonical,0,0,recovered,225,0.0020239038267055092,2.681803386609956e-16
canonical,0,0,raw,226,0.009420208032155927,5.692533478576236e-16
canonical,0,0,recovered,226,0.005344630973953723,8.217070344590904e-16
canonical,0,0,raw,227,0.003287111366593195,5.315744129086815e-16
canonical,0,0,recovered,227,0.007859162333782735,4.59905015231387e-16
canonical,0,0,raw,228,0.006229428175573505,4.656181683994141e-16
canonical,0,0,recovered,228,0.006872954832207263,4.1023714517591555e-16
canonical,0,0,raw,229,0.015611989000216481,2.6678459481889877e-16
canonical,0,0,recovered,229,0.0033326097150998784,3.193469969384577e-16
canonical,0,0,raw,230,0.010353705226131462,5.743135063689453e-16
canonical,0,0,recovered,230,0.00937411577741525,2.599548751638012e-16
canonical,0,0,raw,231,0.0056329801309740555,3.7198672385002653e-16
canonical,0,0,recovered,231,0.011198500798073318,5.839535043972553e-16
canonical,0,0,raw,232,0.004207364007101186,5.439755103330479e-16
canonical,0,0,recovered,232,0.008146907801643982,4.1626315512768863e-16
canonical,0,0,raw,233,0.00042666979633604194,5.691202652648898e-16
canonical,0,0,recovered,233,0.00031801457214388536,1.8421893482426692e-16
canonical,0,0,raw,234,0.011444096155711413,3.861995710200391e-16
canonical,0,0,recovered,234,0.008154062765927277,5.81312928881788e-16
canonical,0,0,raw,235,0.008034276389249646,7.450420233289459e-16
canonical,0,0,recovered,235,0.007237224969170992,3.675823716618583e-16
canonical,0,0,raw,236,0.005013537805232751,5.273490043554218e-16
canonical,0,0,recovered,236,0.005339943950327643,6.880716350315022e-16
canonical,0,0,raw,237,0.008908148907366763,2.4015428097486093e-16
canonical,0,0,recovered,237,0.00807634567321891,5.75562649635076e-16
canonical,0,0,raw,238,0.012517955552132873,5.725027705587143e-16
canonical,0,0,recovered,238,0.011538090910893153,2.0966866635946291e-16
canonical,0,0,raw,239,0.008323833128924152,9.66378000214672e-16
canonical,0,0,recovered,239,0.015750544175292275,4.610466193156152e-16
canonical,0,0,raw,240,0.01955384408755229,2.0240402347625828e-16
canonical,0,0,recovered,240,0.013907206439441218,2.4079873965819936e-16
canonical,0,0,raw,241,0.012127334828566807,2.959121234183777e-16
canonical,0,0,recovered,241,0.004221486102376259,2.629522661416704e-16
canonical,0,0,raw,242,0.013075393708799003,6.311673344063804e-16
canonical,0,0,recovered,242,0.01028731113491709,1.5551072740743327e-16
canonical,0,0,raw,243,0.013163610700125544,4.231402036853462e-16
canonical,0,0,recovered,243,0.012739250114168967,5.421258054886989e-16
canonical,0,0,raw,244,0.006361546390742223,4.828904539652958e-16
canonical,0,0,recovered,244,0.00343466343804421,3.0025314844101726e-16
canonical,0,0,raw,245,0.01396695073685388,1.823845912887629e-16
canonical,0,0,recovered,245,0.006622485192727961,4.9237974220621555e-16
canonical,0,0,raw,246,0.008814193726606304,2.7482983195399313e-16
canonical,0,0,recovered,246,0.01252052964371106,3.0155629961469863e-16
canonical,0,0,raw,247,0.011405240318022689,8.244838535404767e-16
canonical,0,0,recovered,247,0.004318561526601566,3.603848880256612e-16
canonical,0,0,raw,248,0.012355879820647803,4.0740815039518306e-16
canonical,0,0,recovered,248,0.006897133201900048,6.139077263329709e-16
canonical,0,0,raw,249,0.014552123794174726,3.4286689919334373e-16
canonical,0,0,recovered,249,0.009298985572456198,2.54537837158425e-16
canonical,0,0,raw,250,0.01213258812544315,5.503463198546028e-16
canonical,0,0,recovered,250,0.01363099145914018,4.3618767196255717e-16
canonical,0,0,raw,251,0.012444969847647567,5.270316462725457e-16
canonical,0,0,recovered,251,0.008353776823711842,4.920605961489329e-16
canonical,0,0,raw,252,0.0074953158949380184,5.644359425600431e-16
canonical,0,0,recovered,252,0.001830074624496176,2.6249857907176013e-16
canonical,0,0,raw,253,0.01409606539311017,4.113300151668126e-16
canonical,0,0,recovered,253,0.012323697200257394,3.2844885284544007e-16
canonical,0,0,raw,254,0.018505817981257795,3.9509445865276773e-16
canonical,0,0,recovered,254,0.013098670098037666,4.488278531140027e-16
canonical,0,0,raw,255,0.006989179648225312,6.767823749651305e-16
canonical,0,0,recovered,255,0.01517377866199568,2.419084171473989e-16
canonical,0,0,raw,256,0.004975813048934692,4.0527610629706764e-16
canonical,0,0,recovered,256,0.012071809589039322,3.3797292982632755e-16
canonical,0,0,raw,257,0.010381686939909266,5.416665373168796e-16
canonical,0,0,recovered,257,0.012012106742636372,2.623923370883573e-16
canonical,0,0,raw,258,0.008284683522388574,3.9381673573174417e-16
canonical,0,0,recovered,258,0.013825934808169998,4.752059049623804e-16
canonical,0,0,raw,259,0.016439446249500073,5.953689094924049e-16
canonical,0,0,recovered,259,0.01136780691088267,2.2926997610904557e-16
canonical,0,0,raw,260,0.009417821118031092,2.6830023685267834e-16
canonical,0,0,recovered,260,0.005536927778651883,6.00213167196831e-16
canonical,0,0,raw,261,0.018473480684240193,3.891778999865147e-16
canonical,0,0,recovered,261,0.015863727902862716,4.89250552107035e-16
canonical,0,0,raw,262,0.0038378009815249626,5.035724024638653e-16
canonical,0,0,recovered,262,0.014447881718615715,3.6231149987738744e-16
canonical,0,0,raw,263,0.016983267156125952,2.4470210050916793e-16
canonical,0,0,recovered,263,0.011525226131637433,5.039492059511263e-16
canonical,0,0,raw,264,0.007842671076097023,3.2132654000053196e-16
canonical,0,0,recovered,264,0.012028674833632258,4.77980460316002e-16
canonical,0,0,raw,265,0.004520102814584081,6.983259250903676e-16
canonical,0,0,recovered,265,0.002903909795055837,2.4728709800885404e-16
canonical,0,0,raw,266,0.01388766652240005,4.420065810866361e-16
canonical,0,0,recovered,266,0.00670121934758482,3.457217280924438e-16
canonical,0,0,raw,267,0.009916569246128982,6.796477996908026e-16
canonical,0,0,recovered,267,0.013634459027205859,4.079902187645093e-16
canonical,0,0,raw,268,0.011059996587700556,5.244049987606466e-16
canonical,0,0,recovered,268,0.018061314418631142,2.8163824641609737e-16
canonical,0,0,raw,269,0.009268594845098886,4.68878820357726e-16
canonical,0,0,recovered,269,0.008748998476056175,5.973978763351619e-16
canonical,0,0,raw,270,0.00450187862455026,4.3322857504544376e-16
canonical,0,0,recovered,270,0.009443619084056915,3.0591259513492297e-16
canonical,0,0,raw,271,0.011116062861382501,4.1435614170570483e-16
canonical,0,0,recovered,271,0.009791192762443474,4.668570022523655e-16
canonical,0,0,raw,272,0.012450330284327618,2.4491107166049987e-16
canonical,0,0,recovered,272,0.006790321499277951,1.7029030318238726e-16
canonical,0,0,raw,273,0.0007390089189790021,6.723516633359666e-16
canonical,0,0,recovered,273,0.005091490818753253,3.4284166503739655e-16
canonical,0,0,raw,274,0.018789184558459897,2.169386623889332e-16
canonical,0,0,recovered,274,0.010530700872757663,3.735028489468411e-16
canonical,0,0,raw,275,0.010664435354077791,7.960362087607714e-16
canonical,0,0,recovered,275,0.007135123312866061,2.770662476741321e-16
canonical,0,0,raw,276,0.012033512614047262,3.1802135561016536e-16
canonical,0,0,recovered,276,0.011691171858979004,2.683563111808335e-16
canonical,0,0,raw,277,0.012780974786450123,5.153118829993737e-16
canonical,0,0,recovered,277,0.013544266088037559,2.917979436632578e-16
canonical,0,0,raw,278,0.014416010358931666,5.440903085626671e-16
canonical,0,0,recovered,278,0.0032507441956390487,5.576818967798099e-16
canonical,0,0,raw,279,0.008758620012051854,2.963790733112489e-16
canonical,0,0,recovered,279,0.003658080227114465,7.030885823118497e-16
canonical,0,0,raw,280,0.021633511985932094,6.267314286703675e-16
canonical,0,0,recovered,280,0.005537262589977103,6.022802303753948e-16
canonical,0,0,raw,281,0.012154402394124186,2.8081162781960643e-16
canonical,0,0,recovered,281,0.009690160152524262,4.308985547574316e-16
canonical,0,0,raw,282,0.008787323875371749,3.1133831484006275e-16
canonical,0,0,recovered,282,0.007603568102303648,2.962900984175083e-16
canonical,0,0,raw,283,0.010932247398416601,6.572072635911655e-16
canonical,0,0,recovered,283,0.005354848808964137,2.832058113395446e-16
canonical,0,0,raw,284,0.01734469711550871,2.3433619800946957e-16
canonical,0,0,recovered,284,0.011530633809532832,5.200790233413466e-16
canonical,0,0,raw,285,0.009643289539772667,2.0293855187746185e-16
canonical,0,0,recovered,285,0.010567592935700674,2.628621280002403e-16
canonical,0,0,raw,286,0.013484865493095131,3.475965776670373e-16
canonical,0,0,recovered,286,0.011107655813189144,2.050104467975633e-16
canonical,0,0,raw,287,0.011186035779907904,1.0305471171182279e-15
canonical,0,0,recovered,287,0.006162057628179689,3.923347618825274e-16
canonical,0,0,raw,288,0.011517944127912638,7.711523904602972e-16
canonical,0,0,recovered,288,0.008967926277257933,2.883987561070092e-16
canonical,0,0,raw,289,0.00840593022986744,2.685434182731084e-16
canonical,0,0,recovered,289,0.008587563710842672,8.672722324809019e-16
canonical,0,0,raw,290,0.008814077838046564,3.228898966499432e-16
canonical,0,0,recovered,290,0.0019354541880536977,3.137104841120284e-16
canonical,0,0,raw,291,0.012766048776580758,3.1111638046130163e-16
canonical,0,0,recovered,291,0.0053617774489542564,2.044417799157639e-16
canonical,0,0,raw,292,0.010643862603836039,3.359468537836317e-16
canonical,0,0,recovered,292,0.004179609800550755,4.672403697788749e-16
canonical,0,0,raw,293,0.010031677428440518,7.965797762573774e-16
canonical,0,0,recovered,293,0.0034150629840778678,2.818678043341783e-16
canonical,0,0,raw,294,0.01324982202372986,2.186525872709023e-16
canonical,0,0,recovered,294,0.005343380856241165,4.509631511969208e-16
canonical,0,0,raw,295,0.01685125686853259,4.003003630257611e-16
canonical,0,0,recovered,295,0.008639383274386481,5.192056632990034e-16
canonical,0,0,raw,296,0.00797256495619616,1.9487960274349545e-16
canonical,0,0,recovered,296,0.007494184386681092,2.06921681784542e-16
canonical,0,0,raw,297,0.0072286944094879365,1.833931740459038e-16
canonical,0,0,recovered,297,0.005529747240937695,2.957061202134307e-16
canonical,0,0,raw,298,0.0035677598877320183,1.2309395672452522e-16
canonical,0,0,recovered,298,0.009420749708189253,4.663762406772491e-16
canonical,0,0,raw,299,0.013249185340050276,4.4020573609278045e-16
canonical,0,0,recovered,299,0.003034288516564835,4.95040965604526e-16
canonical,0,0,raw,300,0.007558497020320859,2.833315481318796e-16
canonical,0,0,recovered,300,0.011350396665616097,2.2073461587128442e-16
canonical,0,0,raw,301,0.010556005849882007,4.61966930006939e-16
canonical,0,0,recovered,301,0.008854628046878744,1.4365314652541222e-16
canonical,0,0,raw,302,0.01569961489926079,3.429190073336903e-16
canonical,0,0,recovered,302,0.009594682834039988,5.738337040687163e-16
canonical,0,0,raw,303,0.010249385113198386,2.849882280411635e-16
canonical,0,0,recovered,303,0.01901477888535645,4.003353649427936e-16
canonical,0,0,raw,304,0.014891339088747365,3.191844056224343e-16
canonical,0,0,recovered,304,0.015660248217196505,6.565969175153283e-16
canonical,0,0,raw,305,0.008525348330119318,4.130882556682243e-16
canonical,0,0,recovered,305,0.01456591264566473,3.724687842873684e-16
canonical,0,0,raw,306,0.013108278962956098,1.721043827824378e-16
canonical,0,0,recovered,306,0.017147839276834973,2.4466309072956135e-16
canonical,0,0,raw,307,0.012433807299004096,1.8195173760495603e-16
canonical,0,0,recovered,307,0.015953146350805667,2.6789071419231704e-16
canonical,0,0,raw,308,0.011844868440813101,2.819645326099454e-16
canonical,0,0,recovered,308,0.013409210163573212,3.0482305034244016e-16
canonical,0,0,raw,309,0.016638161936258604,2.9336302095646214e-16
canonical,0,0,recovered,309,0.005611283000119386,5.189186868031307e-16
canonical,0,0,raw,310,0.004983103091513837,5.21238310370803e-16
canonical,0,0,recovered,310,0.010223542574802248,2.3844088116642e-16
canonical,0,0,raw,311,0.017913834058455414,1.8447094213085278e-16
canonical,0,0,recovered,311,0.006522845029074276,4.566995198105807e-16
canonical,0,0,raw,312,0.008796385476586737,3.0935280507868027e-16
canonical,0,0,recovered,312,0.012631486934935647,4.3824414761650415e-16
canonical,0,0,raw,313,0.015467543046635258,1.6989776690614849e-16
canonical,0,0,recovered,313,0.006931741529908141,1.2997228611204933e-15
canonical,0,0,raw,314,-0.0012766586065376772,0.0014741583802957558
canonical,0,0,recovered,314,0.011273304446936685,5.461936367086891e-16
canonical,0,0,raw,315,0.013259725054880418,3.8931138120857234e-16
canonical,0,0,recovered,315,0.004451976716477231,4.3457722838565577e-16
canonical,0,0,raw,316,0.020602269163669883,5.669003596529981e-16
canonical,0,0,recovered,316,0.006702042695961604,3.9181380473972797e-16
canonical,0,0,raw,317,0.0021833869490907806,5.692550204855122e-16
canonical,0,0,recovered,317,0.010144086182787174,2.905014465269212e-16
canonical,0,0,raw,318,0.020439384284267652,3.3205358506680413e-16
canonical,0,0,recovered,318,0.002955092231243194,2.754867048600077e-16
canonical,0,0,raw,319,0.009504784205509112,3.851868665080363e-16
canonical,0,0,recovered,319,0.008041485012984259,2.8137367183195763e-16
canonical,0,0,raw,320,0.004924343970973528,2.903836740114426e-16
canonical,0,0,recovered,320,0.008080184651973825,5.389011384006534e-16
canonical,0,0,raw,321,0.007412169317311392,4.856428004200517e-16
canonical,0,0,recovered,321,0.011988489372728305,2.519861255839014e-16
canonical,0,0,raw,322,0.012968845469831757,2.533171497047766e-16
canonical,0,0,recovered,322,0.010156121290333383,3.9336169704716277e-16
canonical,0,0,raw,323,0.00685301460594869,4.3978447697765704e-16
canonical,0,0,recovered,323,0.00681797363961823,1.968550507518055e-16
canonical,0,0,raw,324,0.01451597219748525,7.470866556526938e-16
canonical,0,0,recovered,324,0.012503391621312516,3.154699557054015e-16
canonical,0,0,raw,325,0.00560346162701876,3.0163019839381643e-16
canonical,0,0,recovered,325,0.014354974262144318,3.407550666102452e-16
canonical,0,0,raw,326,0.004658990037264269,4.866533209565321e-16
canonical,0,0,recovered,326,0.0096403031571284,4.600448811220742e-16
canonical,0,0,raw,327,0.011179378242218705,2.3446899129384437e-16
canonical,0,0,recovered,327,0.004535277296200234,2.8333673671455415e-16
canonical,0,0,raw,328,0.0040347962666208255,5.436919220702513e-16
canonical,0,0,recovered,328,0.012715729261055032,4.813221733910787e-16
canonical,0,0,raw,329,0.009790944533784336,3.359467920035501e-16
canonical,0,0,recovered,329,0.011771000543773918,3.649096616082342e-16
canonical,0,0,raw,330,0.012421595619148216,5.124372120355601e-16
canonical,0,0,recovered,330,0.008513571994213954,2.0840520509687438e-16
canonical,0,0,raw,331,0.007292021889242566,3.996345088181344e-16
